ietf_node,tapi_node,similarity
/networks/network/node/te/information-source-entry/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/information-source-entry/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/underlay/backup-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/underlay/backup-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/information-source-entry/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/path-properties/path-route-objects/path-route-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/path-properties/path-route-objects/path-route-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/te/templates/link-template/te-link-attributes/underlay/backup-path/path-element/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/path-properties/path-route-objects/path-route-object/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/path-properties/path-route-objects/path-route-object/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/link/te/te-link-attributes/underlay/backup-path/path-element/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/link/te/te-link-attributes/underlay/backup-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/underlay/backup-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/underlay/primary-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/underlay/backup-path/path-element/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/underlay/backup-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/te/templates/link-template/te-link-attributes/underlay/backup-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/underlay/backup-path/path-element/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/underlay/primary-path/path-element/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/link/te/te-link-attributes/underlay/primary-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/path-properties/path-route-objects/path-route-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/underlay/primary-path/path-element/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/te/templates/link-template/te-link-attributes/underlay/primary-path/path-element/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/te/templates/link-template/te-link-attributes/underlay/primary-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/underlay/primary-path/path-element/type/unnumbered-link-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/link/te/te-link-attributes/underlay/primary-path/path-element/type/numbered-node-hop/node-id,/context/notification-context/event-notification/path-computation-service/topology-constraint/include-topology,0.36367191971420076
/networks/network/link/te/underlay,/context/notification-context/event-notification/connection/route/resilience-route,0.36281626262605465
/networks/network/link/te/information-source-instance,/context/notification-context/notif-subscription/notification/source-indicator,0.3596947184895238
/networks/network/node/te/information-source-instance,/context/notification-context/notif-subscription/notification/source-indicator,0.3596947184895238
/networks/network/node/te/information-source-entry/information-source-instance,/context/notification-context/notif-subscription/notification/source-indicator,0.3596947184895238
/networks/network/link/te/information-source-entry/information-source-instance,/context/notification-context/notif-subscription/notification/source-indicator,0.3596947184895238
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/path-properties/path-route-objects/path-route-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/underlay/primary-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/underlay/primary-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/underlay/backup-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/path-properties/path-route-objects/path-route-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/path-properties/path-route-objects/path-route-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/underlay/backup-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/te/templates/link-template/te-link-attributes/underlay/primary-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/underlay/primary-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/underlay/backup-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/path-properties/path-route-objects/path-route-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/te/templates/link-template/te-link-attributes/underlay/backup-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/underlay/backup-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/path-properties/path-route-objects/path-route-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/underlay/backup-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/te/templates/link-template/te-link-attributes/underlay/backup-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/path-properties/path-route-objects/path-route-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/path-properties/path-route-objects/path-route-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/underlay/backup-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/underlay/primary-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/underlay/primary-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/link/te/te-link-attributes/underlay/primary-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/path-properties/path-route-objects/path-route-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/underlay/primary-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/path-properties/path-route-objects/path-route-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/link/te/te-link-attributes/underlay/primary-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/underlay/backup-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/underlay/backup-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/underlay/primary-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/underlay/primary-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/underlay/primary-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/underlay/primary-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/path-properties/path-route-objects/path-route-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/link/te/te-link-attributes/underlay/backup-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/underlay/backup-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/underlay/primary-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/underlay/primary-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/path-properties/path-route-objects/path-route-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/path-properties/path-route-objects/path-route-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/underlay/backup-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/link/te/te-link-attributes/underlay/backup-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/te/templates/link-template/te-link-attributes/underlay/primary-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/underlay/backup-path/path-element/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/underlay/backup-path/path-element/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/information-source-entry/connectivity-matrices/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/numbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-include-objects/route-object-include-object/type/unnumbered-link-hop/direction,/context/notification-context/event-notification/connection-end-point/direction,0.35683579991667946
/networks/network/node/termination-point/tp-id,/context/notification-context/event-notification/path-computation-service/end-point/direction,0.3536918999252607
/networks/network/link/te/oper-status,/context/notification-context/event-notification/connection/route/resilience-route/route-state,0.3527150759415568
/networks/network/node/te/oper-status,/context/notification-context/event-notification/connection/route/resilience-route/route-state,0.3497174785370652
/networks/network/link/te/te-link-attributes/external-domain,/context/notification-context/event-notification/path-computation-service/end-point/direction,0.3461759097532796
/networks/te/templates/link-template/te-link-attributes/external-domain,/context/notification-context/event-notification/path-computation-service/end-point/direction,0.3461759097532796
/networks/network/node/te/te-node-attributes/connectivity-matrices/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/te/templates/link-template/te-link-attributes/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/to/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/to/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/link/te/information-source-entry/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/link/te/te-link-attributes/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/from/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/from/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/node/te/information-source-entry/connectivity-matrices/label-restrictions/label-restriction/otn-label-range/odu-type-list,/context/stream-context/supported-stream-type,0.3454508528303179
/networks/network/node,/context/notification-context/event-notification/topology/node,0.3429755196129085
/networks/network/node/te/tunnel-termination-point/client-layer-adaptation/switching-capability/encoding,/context/service-interface-point/supported-cep-layer-protocol-qualifier-instances,0.34152262894738733
/networks/network/node/termination-point/supporting-termination-point/tp-ref,/context/notification-context/event-notification/node/node-rule-group,0.3391118288232548
/networks/network/te-topology-identifier/provider-id,/context/stream-context/supported-stream-type,0.3389028251306672
/networks/network/link/te/recovery/restoration-status,/context/notification-context/event-notification/topology/link/resilience-type/restoration-policy,0.3376960067337145
/networks/network/node/termination-point/te/oper-status,/context/notification-context/event-notification/connection/route/resilience-route/route-state,0.3341958317486525
/networks/network/node/te/information-source-entry/signaling-address,/context/stream-admin-context/stream-monitor/client-address,0.32814310336404506
/networks/te/templates/node-template/te-node-attributes/signaling-address,/context/stream-admin-context/stream-monitor/client-address,0.32814310336404506
/networks/network/node/te/te-node-attributes/signaling-address,/context/stream-admin-context/stream-monitor/client-address,0.32814310336404506
/networks/network/te/nsrlg,/context/notification-context/event-notification/node/node-rule-group/risk-characteristic,0.3255255830887883
/networks/network/node/te/tunnel-termination-point/oper-status,/context/notification-context/event-notification/connection/route/resilience-route/route-state,0.32385314372971624
/networks/network/node/te/information-source-entry/connectivity-matrices/underlay/primary-path/path-element,/context/notification-context/event-notification/path/layer-protocol-name,0.3206223099759125
/networks/te/templates/link-template/te-link-attributes/underlay/primary-path/path-element,/context/notification-context/event-notification/path/layer-protocol-name,0.3206223099759125
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/underlay/primary-path/path-element,/context/notification-context/event-notification/path/layer-protocol-name,0.3206223099759125
/networks/network/link/te/te-link-attributes/underlay/primary-path/path-element,/context/notification-context/event-notification/path/layer-protocol-name,0.3206223099759125
/networks/network/node/te/te-node-attributes/connectivity-matrices/underlay/primary-path/path-element,/context/notification-context/event-notification/path/layer-protocol-name,0.3206223099759125
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/underlay/primary-path/path-element,/context/notification-context/event-notification/path/layer-protocol-name,0.3206223099759125
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/underlay/primary-path/path-element,/context/notification-context/event-notification/path/layer-protocol-name,0.3206223099759125
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/underlay/primary-path/path-element,/context/notification-context/event-notification/path/layer-protocol-name,0.3206223099759125
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/local-link-connectivity/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/srlg/srlg,/context/service-interface-point/name/value,0.3192595082208648
/networks/network/node/te/tunnel-termination-point/local-link-connectivities/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/srlg/srlg,/context/service-interface-point/name/value,0.3192595082208648
/networks/network/link/te/information-source-entry/te-srlgs/value,/context/service-interface-point/name/value,0.3192595082208648
/networks/network/link/te/te-link-attributes/te-srlgs/value,/context/service-interface-point/name/value,0.3192595082208648
/networks/te/templates/link-template/te-link-attributes/te-srlgs/value,/context/service-interface-point/name/value,0.3192595082208648
/networks/network/node/te/te-node-attributes/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/srlg/srlg,/context/service-interface-point/name/value,0.3192595082208648
/networks/network/node/te/information-source-entry/connectivity-matrices/connectivity-matrix/optimizations/algorithm/optimization-metric/explicit-route-exclude-objects/route-object-exclude-object/type/srlg/srlg,/context/service-interface-point/name/value,0.3192595082208648
